"id"	"title"	"old_field"	"label"	"field"	"ig_winner"	"field_num"
1361	"Would Bohr Be Born If Bohm Were Born Before Born?"	"physics"	1	"exact_eng"	0	2
1972	"Estimation of Aircraft Target Motion Using Orientation Measurements"	"exact_eng"	0	"exact_eng"	0	2
1844	"Could taxonomic misnaming threaten the ex situ conservation and the usage of plant genetic resources?"	"bio_env"	0	"bio_env"	0	1
1739	"Comparison of the color vision and spectral sensitivity of three flatfish species of different ecotypes, and application to selective fishing methods"	"bio_env"	0	"bio_env"	0	1
753	"Secret Life: Firsthand, Documented Accounts of UFO Abductions"	"psychology"	1	"neuroscience"	0	4
1035	"The universal efficacy of the generic glazed donut"	"medicine"	1	"medicine"	0	3
2615	"Inflammation, the microenvironment and chronic lymphocytic leukemia."	"medicine"	0	"medicine"	0	3
2840	"Lessons from the DREAM2 Challenges."	"neuroscience"	0	"neuroscience"	0	4
3124	"Time domain measures of inter-channel EEG correlations: a comparison of linear, nonparametric and nonlinear measures"	"neuroscience"	0	"neuroscience"	0	4
279	"Qualitative and quantitative analysis of volatile constituents from latrines."	"medicine"	1	"medicine"	0	3
1802	"Effects of macro elements and nitrogen source on biomass accumulation and bacoside A production from adventitious shoot cultures of Bacopa monnieri (L.)"	"bio_env"	0	"bio_env"	0	1
3347	"Cognitive Adaptation under Stress: A Case for the Mineralocorticoid Receptor"	"neuroscience"	0	"neuroscience"	0	4
2481	"CT colonography: performance and program outcome measures in an older screening population."	"medicine"	0	"medicine"	0	3
354	"Sleeping Outside the Box: Electroencephalographic Measures of Sleep in Sloths Inhabiting a Rainforest"	"biology"	1	"bio_env"	0	1
235	"Taboo Words and Reprimands Elicit Greater Autonomic Reactivity in a First Language than in a Second Language"	"humanities"	1	"neuroscience"	0	4
3375	"A Preference for Phase-Based Disparity in a Neuromorphic Implementation of the Binocular Energy Model"	"neuroscience"	0	"neuroscience"	0	4
708	"Diary of Events in a Thoroughly Unhaunted House"	"psychology"	1	"neuroscience"	0	4
1585	"Traveller's Diarrhea, With A Vengeance"	"medicine"	1	"medicine"	0	3
2595	"Magnetic resonance imaging in the evaluation of non-ischemic cardiomyopathies: Current applications and future perspectives"	"medicine"	0	"medicine"	0	3
588	"Exaggerated, mispredicted, and misplaced: when ""it's the thought that counts"" in gift exchanges."	"psychology"	1	"neuroscience"	0	4
1049	"Factors associated with the frequency of stool examination: effect on incidence of reported rectal bleeding."	"medicine"	1	"medicine"	0	3
1723	"Seedling establishment in an epiphytic orchid: an experimental study of seed limitation"	"bio_env"	0	"bio_env"	0	1
3239	"Age-related differences in sleep-based memory consolidation: A meta-analysis"	"neuroscience"	0	"neuroscience"	0	4
562	"Time-Frequency Analysis of Chanting Sanskrit Divine Sound ""OM""."	"cs"	1	"exact_eng"	0	2
3216	"Semantic Priming in Broca's Aphasics at a Short SOA: No Support for an Automatic Access Deficit"	"neuroscience"	0	"neuroscience"	0	4
1769	"Spawning Behavior and Biparental Egg Care of the Crosshatch Triggerfish, Xanthichthys mento (Balistidae)"	"bio_env"	0	"bio_env"	0	1
538	"A biomechanical comparison of the fastball and curveball in adolescent baseball pitchers"	"psychology"	1	"neuroscience"	0	4
791	"On the Rigid Punch with Friction."	"physics"	1	"exact_eng"	0	2
2749	"Characterization of neonatal seizures in an animal model of hypoxic-ischemic encephalopathy."	"neuroscience"	0	"neuroscience"	0	4
1620	"Borborygmi as Markers of Psychic Work During the Analytic Session. A Contribution to Freud's Experience of Satisfaction and to Bion's Idea About the Digestive Model for the Thinking Apparatus."	"psychology"	1	"neuroscience"	0	4
2129	"A patient with acute pancreatitis and unusual vermiform stools"	"medicine"	0	"medicine"	0	3
1174	"Effects of High-Speed Drill Noise and Gunfire on Dentists"	"medicine"	1	"medicine"	0	3
533	"The central role of the nose in the face and the psyche."	"psychology"	1	"neuroscience"	0	4
2133	"Diabetic Retinopathy Severity and Peripheral Lesions Are Associated with Nonperfusion on Ultrawide Field Angiography."	"medicine"	0	"medicine"	0	3
1379	"Account of a Man Who Lived Ten Years After Having Swallowed a Number of Clasp-Knives, with a Description of the Appearances of the Body after Death."	"medicine"	1	"medicine"	0	3
3291	"Intractable Occipital Neuralgia Caused by an Entrapment in the Semispinalis Capitis"	"neuroscience"	0	"neuroscience"	0	4
2978	"[3H] Ketanserin binds to non-5-HT2 sites in rabbit cerebral cortex and neostriatum"	"neuroscience"	0	"neuroscience"	0	4
261	"The ""Smellscape"" of Mother's Breast: Effects of Odor Masking and Selective Unmasking on Neonatal Arousal, Oral and Visual Response"	"psychology"	1	"neuroscience"	0	4
1267	"Valsalva Retinopathy Associated with Vigorous Dancing in a Discotheque."	"medicine"	1	"medicine"	0	3
1219	"Rooster attacks in childhood"	"medicine"	1	"medicine"	0	3
1967	"Improved Elephant Herding Optimization for Multiobjective DER Accommodation in Distribution Systems"	"exact_eng"	0	"exact_eng"	0	2
1838	"Number of floral organs in Circaeaster agrestis (Circaeasteraceae) and possible homeosis among floral organs"	"bio_env"	0	"bio_env"	0	1
2018	"Tailored versus realistic geometry in the inverse problem of electrocardiography"	"exact_eng"	0	"exact_eng"	0	2
430	"Advertising, Ethics and the Competitive Practice of medicine: Charles Elton Blanchard MD."	"medicine"	1	"medicine"	0	3
211	"The Desk or the Bed?"	"psychology"	1	"neuroscience"	0	4
1778	"Morpho-physiological variation and phenotypicplasticity in Mexican populations of coconut (Cocos nucifera L.)"	"bio_env"	0	"bio_env"	0	1
3076	"Evaluation of structural contributors in myopic eyes of preterm and full-term children"	"neuroscience"	0	"neuroscience"	0	4
1300	"Apparent Inadequacy of Tail-loss Figures as Estimates of Predation upon Lizards"	"biology"	1	"bio_env"	0	1
1581	"Does Posting Facebook Status Updates Increase or Decrease Loneliness? An Online Social Networking Experiment."	"psychology"	1	"neuroscience"	0	4
3116	"Slowness as a Proxy for Temporal Predictability: An Empirical Comparison"	"neuroscience"	0	"neuroscience"	0	4
2602	"Benign core biopsy of probably benign breast lesions 2 cm or larger: correlation with excisional biopsy and long-term follow-up"	"medicine"	0	"medicine"	0	3
1641	"The Relation Between Dominance and Exploratory Behavior is Context-Dependent in Wild Great Tits."	"biology"	1	"bio_env"	0	1
2333	"Molecular genetics of MODY in Germany"	"medicine"	0	"medicine"	0	3
2827	"Continuing debates on direct social perception: Some notes on Gallagher""s analysis of ""the new hybrids"""	"neuroscience"	0	"neuroscience"	0	4
1244	"The Information Needs of Female Police Officers Involved in Undercover Prostitution Work"	"cs"	1	"exact_eng"	0	2
949	"General Ability, Cleverness, and Purpose"	"psychology"	1	"neuroscience"	0	4
2422	"The incremental shuttle walking test in elderly people with chronic airflow limitation."	"medicine"	0	"medicine"	0	3
3115	"Hemispheric differences and similarities in comprehending more and less predictable sentences"	"neuroscience"	0	"neuroscience"	0	4
2076	"Optimal Power Control for Multi-User Relay Networks over Fading Channels"	"exact_eng"	0	"exact_eng"	0	2
2265	"New MRI modalities for assessment of inflammatory bowel disease."	"medicine"	0	"medicine"	0	3
1783	"Cacao trees under different shade tree shelter: effects on water use"	"bio_env"	0	"bio_env"	0	1
1340	"Are the Very Happy Too Happy?"	"psychology"	1	"neuroscience"	0	4
1102	"Hung jury: testimonies of genital surgery by transsexual men"	"medicine"	1	"medicine"	0	3
1756	"Iodine contributes to osmotic acclimatisation in the kelp Laminaria digitata (Phaeophyceae)"	"bio_env"	0	"bio_env"	0	1
1571	"Do Dogs Know Calculus?"	"mathematics"	1	"exact_eng"	0	2
604	"Is the normal heart rate chaotic due to respiration?"	"physics"	1	"exact_eng"	0	2
2219	"Anaplastic Thyroid Carcinoma Associated with Granulocyte Colony-Stimulating Factor: Report of a Case"	"medicine"	0	"medicine"	0	3
1754	"Pyramidisieren von Schorfresistenzen in der Apfelzüchtung"	"bio_env"	0	"bio_env"	0	1
3045	"Therapeutic application of repetitive transcranial magnetic stimulation: a review"	"neuroscience"	0	"neuroscience"	0	4
2883	"Total agenesis of the corpus callosum in a patient with childhood-onset schizophrenia"	"neuroscience"	0	"neuroscience"	0	4
357	"You probably think this paper's about you: Narcissists' perceptions of their personality and reputation"	"psychology"	1	"neuroscience"	0	4
2643	"A Population-Based Study on Bowel Habits in a Korean Community: Prevalence of Functional Constipation and Self-Reported Constipation"	"medicine"	0	"medicine"	0	3
1136	"The Menstrual Joy Questionnaire Items Alone Can Positively Prime Reporting of Menstrual Attitudes and Symptoms"	"psychology"	1	"neuroscience"	0	4
2884	"The Stochastic Early Reaction, Inhibition, and late Action (SERIA) model for antisaccades"	"neuroscience"	0	"neuroscience"	0	4
887	"The odors of the human vagina."	"medicine"	1	"medicine"	0	3
2821	"Differential effects of intrastriatal 6-hydroxydopamine on cell number and morphology in midbrain dopaminergic subregions of the rat"	"neuroscience"	0	"neuroscience"	0	4
2525	"Task force 9: training in the care of adult patients with congenital heart disease."	"medicine"	0	"medicine"	0	3
2511	"Reduced tissue factor pathway inhibitor-1 after pharmacological thrombolysis: an epiphenomenon or potential culprit in rethrombosis?"	"medicine"	0	"medicine"	0	3
2634	"Association between NAD(P)H:quinone oxidoreductase 1 rs1800566 polymorphism and risk of bladder cancer"	"medicine"	0	"medicine"	0	3
2861	"Fos-like immunoreactive neurons following electrical stimulation of the dorsal periaqueductal gray at freezing and escape thresholds"	"neuroscience"	0	"neuroscience"	0	4
3306	"Dendritic Spine Heterogeneity Determines Afferent-Specific Hebbian Plasticity in the Amygdala"	"neuroscience"	0	"neuroscience"	0	4
1415	"Fight for Your Right to Party: An Exploratory Study of Queen's Homecoming Weekend and the Phenomenon of Student Celebratory Riots"	"humanities"	1	"neuroscience"	0	4
2363	"Ist ein ""Handradiologe"" sinnvoll?"	"medicine"	0	"medicine"	0	3
918	"Jesus the Strategic Leader."	"humanities"	1	"neuroscience"	0	4
2796	"Activation and sensitization of C and Aδ afferent fibers mediated by P2X receptors in rat dorsal skin"	"neuroscience"	0	"neuroscience"	0	4
1533	"Not so luck of the Irish: four-leaf clover-shaped quadricusp aortic valve found around St. Patrick's day."	"medicine"	1	"medicine"	0	3
860	"Three Centuries of Women's Dress Fashions: A Quantitative Analysis."	"humanities"	1	"neuroscience"	0	4
852	"Polycyclic Aromatic Hydrocarbons in Whiskies."	"physics"	1	"exact_eng"	0	2
2808	"The antidepressant effects of ventromedial prefrontal cortex stimulation is associated with neural activation in the medial part of the subthalamic nucleus"	"neuroscience"	0	"neuroscience"	0	4
1492	"Cow Dung Ingestion and Inhalation Dependence: A Case Report"	"medicine"	1	"medicine"	0	3
1172	"Resource Security Impacts Men's Female Breast Size Preferences"	"psychology"	1	"neuroscience"	0	4
2960	"Central administration of mesotocin inhibits feeding behavior in chicks"	"neuroscience"	0	"neuroscience"	0	4
2162	"Transient electro-oculogram impairment in unilateral acute idiopathic maculopathy"	"medicine"	0	"medicine"	0	3
1462	"Dynamic Ham-Sandwich Cuts in the Plane."	"mathematics"	1	"exact_eng"	0	2
450	"Some Racial Characteristics of the Spleen Weight in Man"	"medicine"	1	"medicine"	0	3
2326	"Quantitative Doppler flowmetry of the portal vein in hepatic allografts: initial results in animal and human subjects"	"medicine"	0	"medicine"	0	3
2683	"Simultaneous acoustic stimulation of human primary and secondary somatosensory cortices using transcranial focused ultrasound"	"neuroscience"	0	"neuroscience"	0	4
3353	"Connectivity Analysis and Feature Classification in Attention Deficit Hyperactivity Disorder Sub-Types: A Task Functional Magnetic Resonance Imaging Study"	"neuroscience"	0	"neuroscience"	0	4
241	"Relationships of Toe-length Ratios to Finger-length Ratios Foot Preference and Wearing of Toe Rings"	"psychology"	1	"neuroscience"	0	4
1948	"A Review of High Gain and High Efficiency Reflectarrays for 5G Communications"	"exact_eng"	0	"exact_eng"	0	2
932	"Association Football on Mars."	"physics"	1	"exact_eng"	0	2
2169	"Children with chronic conditions in the 21st century"	"medicine"	0	"medicine"	0	3
2696	"A functions localized neural network with branch gates"	"neuroscience"	0	"neuroscience"	0	4
3038	"Episodic memory for emotional and non-emotional words in individuals with anhedonia"	"neuroscience"	0	"neuroscience"	0	4
288	"Blue whale earplug reveals lifetime contaminant exposure and hormone profiles."	"biology"	1	"bio_env"	0	1
457	"Teeth in the brain: An unusual presentation of penetrating head injury"	"medicine"	1	"medicine"	0	3
1099	"Breakdancing: a new risk factor for scarring hair loss"	"medicine"	1	"medicine"	0	3
1822	"Species of Botryosphaeriaceae occurring on Proteaceae"	"bio_env"	0	"bio_env"	0	1
1715	"Mycorrhizal promotion of host stomatal conductance in relation to irradiance and temperature"	"bio_env"	0	"bio_env"	0	1
1527	"What Are Burpless Cucumbers?"	"biology"	1	"bio_env"	0	1
2826	"Clozapine treatment increases serum glutamate and aspartate compared to conventional neuroleptics"	"neuroscience"	0	"neuroscience"	0	4
926	"Colonic Gas Explosion: Is a Fire Extinguisher Necessary?"	"medicine"	1	"medicine"	0	3
680	"Robots, Love, and Sex: The Ethics of Building a Love Machine"	"cs"	1	"exact_eng"	0	2
1177	"50-kHz chirping (laughter?) in response to conditioned and unconditioned tickle-induced reward in rats: effects of social housing and genetic variables"	"psychology"	1	"neuroscience"	0	4
554	"Designing and Testing an Improved Packaging for Large Hollow Chocolate Bunnies."	"chemistry"	1	"exact_eng"	0	2
306	"Neglected Food Bubbles: The Espresso Coffee Foam."	"chemistry"	1	"bio_env"	0	1
2833	"Calcium Channel and NMDA Receptor Activities Differentially Regulate Nuclear C/EBPβ Levels to Control Neuronal Survival"	"neuroscience"	0	"neuroscience"	0	4
2555	"Combined laparoscopic abdominoperineal resection and robotic-assisted prostatectomy for synchronous double cancer of the rectum and the prostate."	"medicine"	0	"medicine"	0	3
3077	"Triggering of balance corrections and compensatory strategies in a patient with total leg proprioceptive loss"	"neuroscience"	0	"neuroscience"	0	4
1531	"It is safe for us to go to heaven"	"psychology"	1	"neuroscience"	0	4
1088	"Chewing and Swallowing as Indices of the Stimulation to Eat During Meals in Humans: Effects Revealed by the Edogram Method and Video Recordings."	"psychology"	1	"neuroscience"	0	4
779	"Daydreaming Thought Blocking and Strudels in the Taskless Resting Human Brain's Magnetic Fields"	"cs"	1	"exact_eng"	0	2
